word	paradigm_class	confidence	probability
रणवीर	M2	predicted_medium	0.6874
रतिनाथ	F3	predicted_medium	0.6754
रदन	F3	predicted_high	0.8355
रनवास	M2	predicted_high	0.8355
रनिवास	M2	predicted_high	0.8019
रबाब	M2	predicted_high	0.8556
रससिंदूर	M2	predicted_high	0.8707
रसाल	M2	predicted_medium	0.7306
रसिआउर	M2	predicted_high	0.8039
रसोईदार	M2	predicted_medium	0.6940
रसौट	M2	predicted_medium	0.7087
रसौर	M2	predicted_medium	0.7926
रहमान	M2	predicted_medium	0.6726
राजपरिवार	M2	predicted_high	0.8013
राजपुत्र	M2	predicted_medium	0.7895
राजस	M2	predicted_medium	0.7435
राजस्थान	M2	predicted_high	0.8962
राज्यदंड	M2	predicted_high	0.8667
रात्रिभोज	F3	predicted_high	0.8897
रामचंद्र	M2	predicted_medium	0.7107
रामचन्द्र	F3	predicted_high	0.8239
रामरज	M2	predicted_medium	0.7424
रामशिलापूजन	M2	predicted_high	0.8745
राहज़न	M2	predicted_medium	0.7122
राज़दान	M2	predicted_medium	0.6899
राज़दार	M2	predicted_high	0.8206
रिंग	F3	predicted_medium	0.6858
रिकार्डिंग	M2	predicted_medium	0.7583
रिकार्डिंग्स	M2	predicted_high	0.9510
रिकॉर्डिंग	M2	predicted_high	0.9174
रिपुसूदन	F3	predicted_high	0.9918
रियाज़	F3	predicted_medium	0.7435
रिज़र्वेशन	M2	predicted_medium	0.7650
रीतापन	F3	predicted_medium	0.6615
रुखापन	M2	predicted_high	0.8914
रुत	F3	predicted_medium	0.6512
रुदल	M2	predicted_medium	0.7113
रुदिरस्राव	M2	predicted_medium	0.7727
रुह	F3	predicted_medium	0.7483
रूकावट	F3	predicted_high	0.8183
रूग्णालय	M2	predicted_high	0.9164
रूपांकन	M2	predicted_high	0.8960
रूपान्तरण	M2	predicted_high	0.9291
रूप्यक	M2	predicted_high	0.8783
रूढिवाद	M2	predicted_high	0.8168
रेंड	F3	predicted_medium	0.6699
रेनडियर	F3	predicted_high	0.9455
रेन्डियर	F3	predicted_medium	0.7366
रेफ्रिजरेटर	M2	predicted_medium	0.7860
रेलपेल	F3	predicted_medium	0.7211
रेहन	F3	predicted_medium	0.6573
रेहनदार	M2	predicted_medium	0.7415
रैदास	F3	predicted_high	0.8255
रैयत	F3	predicted_high	0.9216
रोकटोक	F3	predicted_medium	0.7217
रोगाणुनाशक	M2	predicted_high	0.9328
रोगोपचार	M2	predicted_medium	0.7815
रोजगार	M2	predicted_medium	0.7173
रोट	M2	predicted_high	0.8049
रोमकूप	M2	predicted_high	0.8941
रोमरंध्र	M2	predicted_medium	0.7808
रोमांस	F3	predicted_medium	0.6875
रौशन	M2	predicted_medium	0.6513
र्सूल	M2	predicted_medium	0.7874
लँगोट	F3	predicted_medium	0.6764
लँगडाहट	F3	predicted_high	0.9744
लकुच	M2	predicted_high	0.8112
लक्कड	M2	predicted_high	0.9148
लखन	F3	predicted_high	0.8020
लगानदार	M2	predicted_high	0.9460
लचन	F3	predicted_medium	0.6702
लजीलापन	M2	predicted_medium	0.7991
लम्बांश	M2	predicted_medium	0.7809
ललटेन	F3	predicted_high	0.8071
लवणतृन	F3	predicted_medium	0.7629
लश्कर	M2	predicted_high	0.9039
लसलसाहट	F3	predicted_medium	0.7015
लाँग	F3	predicted_medium	0.7007
लालूवार	M2	predicted_high	0.9613
लाशघर	M2	predicted_high	0.9005
लिंगेन्द्रिय	F3	predicted_medium	0.7519
लिंप	M2	predicted_medium	0.6768
लिट्ट	F3	predicted_medium	0.6638
लिपिबद्धन	M2	predicted_high	0.9442
लियाक़त	F3	predicted_high	0.9740
लिहाज़	M2	predicted_high	0.8549
लुवार	M2	predicted_medium	0.7673
लुहारिन	F3	predicted_high	0.8958
लूक	M2	predicted_high	0.8596
लूट	M2	predicted_high	0.9304
लूट-पाट	M2	predicted_high	0.9350
लूह	M2	predicted_high	0.8534
लेखाकार	M2	predicted_high	0.9708
लेजर	M2	predicted_high	0.8103
लेथ	M2	predicted_medium	0.6828
लैपटाप	F3	predicted_medium	0.7371
लैपटॉप	F3	predicted_medium	0.6943
लोंग	M2	predicted_medium	0.7023
लोकचित्रकार	M2	predicted_high	0.9334
लोकनृत्य	M2	predicted_medium	0.6884
लोकराज	M2	predicted_high	0.8467
लोकार्थ	M2	predicted_high	0.9618
लोट	M2	predicted_high	0.8334
लोन	M2	predicted_medium	0.6845
लोबान	M2	predicted_medium	0.7849
लोमकूप	M2	predicted_high	0.9525
लोमरंध्र	M2	predicted_high	0.9336
लोह	M2	predicted_medium	0.7649
लौहकार	M2	predicted_high	0.9465
लड	M2	predicted_medium	0.7572
लडकपन	M2	predicted_medium	0.6841
वंजुल	M2	predicted_high	0.9216
वंदनवार	M2	predicted_high	0.8198
वंशज	M2	predicted_high	0.9292
वंशवृक्ष	M2	predicted_high	0.9788
वक	M2	predicted_medium	0.7914
वक्ष	M2	predicted_medium	0.7820
वचनमात्र	M2	predicted_high	0.9356
वज्रधर	M2	predicted_high	0.9420
वधक	M2	predicted_medium	0.7726
वधस्थल	M2	predicted_high	0.8694
वधिक	M2	predicted_high	0.8806
वनमनुष	M2	predicted_high	0.9157
वनोन्मूलन	M2	predicted_high	0.9557
वयस	M2	predicted_high	0.8489
वरक	M2	predicted_high	0.8468
वर्क	M2	predicted_medium	0.7866
वर्षगाँठ	M2	predicted_high	0.8580
वर्षगांठ	M2	predicted_medium	0.7584
वरक़	M2	predicted_high	0.8670
वल्लुर	M2	predicted_medium	0.7911
वसन्त	M2	predicted_high	0.8563
वस्तूत्प्रेक्षालंकार	M2	predicted_high	0.9791
वस्त्राच्छाद	M2	predicted_high	0.9704
वहाब	M2	predicted_high	0.8922
वाइस	M2	predicted_high	0.9047
वाक	M2	predicted_high	0.8212
वाक्जाल	M2	predicted_high	0.9455
वाक्यात	M2	predicted_high	0.9566
वाक्यार्थ	M2	predicted_high	0.9770
वाक्यालंकार	M2	predicted_high	0.9843
वातानुकूलक	M2	predicted_high	0.9699
वादित्र	M2	predicted_high	0.9205
वाद्ययंत्र	M2	predicted_medium	0.7349
वानप्रस्थ	M2	predicted_medium	0.7995
वानीर	M2	predicted_medium	0.7888
वामपक्ष	F3	predicted_high	0.8383
वायुकोष	M2	predicted_high	0.8412
वारदात	F3	predicted_medium	0.6505
वारफेर	M2	predicted_high	0.8401
वारिद्र	M2	predicted_medium	0.7014
वालरस	M2	predicted_high	0.9219
वालिदैन	M2	predicted_medium	0.6861
वाल्मीक	M2	predicted_high	0.8107
वासुकेय	M2	predicted_medium	0.7740
वास्तव	M2	predicted_high	0.8556
वास्तुशिल्प	M2	predicted_high	0.9604
वाक़िफ़ियत	F3	predicted_high	0.9910
विचारवान	M2	predicted_high	0.9594
विचारवान्	M2	predicted_medium	0.7621
विचारशील	M2	predicted_high	0.9820
विछोह	M2	predicted_high	0.9043
विजयस्तंभ	M2	predicted_high	0.9848
विटामिन	M2	predicted_high	0.8921
विटैमिन	M2	predicted_high	0.9015
विडंबन	M2	predicted_high	0.9170
वितरक	M2	predicted_high	0.8554
वितरण	M2	predicted_high	0.8445
वितान	M2	predicted_high	0.9385
वित्तप्रबंधक	M2	predicted_high	0.9993
विदारक	M2	predicted_high	0.9497
विदुर	M2	predicted_medium	0.7905
विदूरज	M2	predicted_high	0.8696
विदूषक	M2	predicted_high	0.8091
विदेह	M2	predicted_high	0.9903
विद्युत	M2	predicted_high	0.9043
विद्युतजनित्र	M2	predicted_high	0.9725
विद्युत्	M2	predicted_high	0.9337
विद्युत्पात	M2	predicted_high	0.9542
विद्युदोन	M2	predicted_high	0.9638
विद्रुम	M2	predicted_high	0.9313
विद्वान	M2	predicted_high	0.9428
विधिज्ञ	M2	predicted_high	0.9867
विधुर	M2	predicted_medium	0.7606
विध्न	M2	predicted_high	0.9132
विध्वन्स	M2	predicted_high	0.9215
विपणन	M2	predicted_medium	0.7116
विपत्काल	M2	predicted_high	0.9533
विपिन	M2	predicted_high	0.9008
विप्र	M2	predicted_high	0.8141
विब्रंश	M2	predicted_high	0.9666
विभव	M2	predicted_high	0.9170
विभाजक	M2	predicted_high	0.9762
विभाज्य	M2	predicted_high	0.9323
विभीषण	M2	predicted_high	0.8696
विभूषण	M2	predicted_high	0.9888
विभेदन	M2	predicted_medium	0.7125
विभ्रम	M2	predicted_high	0.8296
विमर्श	M2	predicted_high	0.9745
विमातृज	M2	predicted_high	0.8691
विमानन	M2	predicted_high	0.9277
विमोह	M2	predicted_medium	0.7529
विरत	M2	predicted_high	0.8444
विराग	M2	predicted_high	0.9638
विरुद्धाचरण	M2	predicted_high	0.9745
विरेचन	M2	predicted_high	0.9306
विरोधाभास	M2	predicted_high	0.9346
विलंब	M2	predicted_high	0.9519
विलय	M2	predicted_high	0.8503
विलयन	M2	predicted_high	0.8221
विलास	M2	predicted_high	0.9225
विलोचन	M2	predicted_high	0.9667
विवर	M2	predicted_high	0.8411
विवर्ण	M2	predicted_high	0.9342
विवर्त	M2	predicted_high	0.8513
विवेकाधिकार	M2	predicted_high	0.9920
विवेचक	M2	predicted_medium	0.7611
विवेचन	M2	predicted_high	0.8361
विशिष्टीकरण	M2	predicted_high	0.9818
विशृंखलित	M2	predicted_medium	0.7201
विशेषीकरण	M2	predicted_medium	0.7548
विशेष्य	M2	predicted_medium	0.7310
विश्लेषक	M2	predicted_high	0.9960
विश्वंभर	M2	predicted_high	0.9808
विश्वकप	M2	predicted_high	0.9796
विश्वनाथ	M2	predicted_high	0.9330
विश्वासघात	M2	predicted_high	0.9856
विश्वासपात्र	M2	predicted_high	0.9982
विश्वासभाजन	M2	predicted_high	0.9948
विश्वासमत	M2	predicted_high	0.9772
विश्विद्यालय	M2	predicted_high	0.9855
विषधर	M2	predicted_high	0.8346
विषयुक्त	M2	predicted_high	0.9846
विषाक्त	M2	predicted_high	0.9502
विषाण	M2	predicted_high	0.9701
विषाणुनाशक	M2	predicted_high	0.9888
विषाद	M2	predicted_high	0.9686
विषुव	M2	predicted_medium	0.7905
विसर्ग	M2	predicted_high	0.8306
विसर्जन	M2	predicted_high	0.8457
विस्तरण	M2	predicted_high	0.8875
विस्पंदन	M2	predicted_medium	0.7443
विस्मरण	M2	predicted_high	0.9507
विहंग	M2	predicted_high	0.9490
विहंगम	M2	predicted_high	0.9570
विहग	M2	predicted_high	0.9234
वीरवह	M2	predicted_medium	0.7398
वृक्षारोपण	M2	predicted_medium	0.7792
वृत्त	M2	predicted_high	0.9401
वृत्तांत	M2	predicted_high	0.9812
वृन्द	M2	predicted_medium	0.7539
वृश्चिक	M2	predicted_high	0.8862
वृष	M2	predicted_high	0.8929
वृषण	M2	predicted_high	0.9042
वृषभ	M2	predicted_high	0.9177
वेग	M2	predicted_medium	0.7956
वेताल	M2	predicted_medium	0.6611
वेदमंत्र	M2	predicted_medium	0.7466
वेधालय	M2	predicted_high	0.9321
वेल्डिंग	M2	predicted_high	0.8718
वेश्यालय	M2	predicted_high	0.9968
वैक्कोल	M2	predicted_high	0.8316
वैक्रांत	M2	predicted_high	0.9574
वैक्रान्त	M2	predicted_high	0.9713
वैदक	M2	predicted_medium	0.7757
वैदूर्य	M2	predicted_high	0.9532
वैद्यक	M2	predicted_high	0.8370
वैल्वेट	M2	predicted_medium	0.7082
वैश्विकरण	M2	predicted_high	0.9731
वैश्वीकरण	M2	predicted_high	0.8816
वैषुवत	F3	predicted_medium	0.6862
वोटाधिकार	M2	predicted_high	0.9396
व्यतिक्रम	F3	predicted_medium	0.7416
व्याक्रोश	M2	predicted_high	0.9899
व्याघात	M2	predicted_medium	0.6964
व्याघ्र	M2	predicted_high	0.9770
व्याज	M2	predicted_high	0.8439
व्याध	M2	predicted_medium	0.7615
व्याल	M2	predicted_high	0.8658
व्यास	M2	predicted_high	0.8272
व्योम	M2	predicted_high	0.8683
व्रण	M2	predicted_medium	0.7083
व्हेल	M2	predicted_high	0.8510
वफ़ादार	M2	predicted_high	0.9314
शंकुवृक्ष	M2	predicted_high	0.9899
शंखचूड	M2	predicted_high	0.8040
शंखासुर	M2	predicted_high	0.9416
शंशय	M2	predicted_medium	0.7979
शख्स	M2	predicted_medium	0.6526
शगुन	M2	predicted_medium	0.7711
शठ	M2	predicted_medium	0.7956
शणपट	M2	predicted_medium	0.6584
शतवर्ष	M2	predicted_high	0.8107
शत्रुध्न	M2	predicted_high	0.8330
शब्दकार	M2	predicted_high	0.9905
शब्दजाल	M2	predicted_high	0.9842
शब्दांश	M2	predicted_high	0.8477
शमीज	M2	predicted_medium	0.6678
शरत्	M2	predicted_high	0.8996
शरद	M2	predicted_medium	0.7035
शरमीलापन	M2	predicted_high	0.8686
शरीरांत	M2	predicted_high	0.9815
शलजम	M2	predicted_high	0.9477
शल्योपचार	M2	predicted_high	0.9746
शवगृह	M2	predicted_high	0.9125
शस्त्रागार	M2	predicted_high	0.9959
शांतिनिकेतन	F3	predicted_medium	0.6844
शांतिरक्षक	M2	predicted_medium	0.6902
शांबर	F3	predicted_medium	0.7738
शांभर	M2	predicted_medium	0.6835
शाद्वल	M2	predicted_medium	0.7200
शापनिवारण	M2	predicted_high	0.9318
शासनाध्यक्ष	M2	predicted_high	0.9496
शास्त्रविद	M2	predicted_high	0.9212
शाहिद	M2	predicted_high	0.8466
शिक्षाविद्	M2	predicted_high	0.9926
शिखंड	M2	predicted_high	0.9535
शिखरन	M2	predicted_medium	0.7429
शिखासूत्र	M2	predicted_high	0.9814
शिरोभाग	M2	predicted_high	0.9848
शिरोरुह	M2	predicted_high	0.9014
शिवप्रिय	M2	predicted_high	0.8876
शिशुपाल	M2	predicted_high	0.9309
शीत	M2	predicted_high	0.8528
शीतकरण	M2	predicted_high	0.9514
शीतलक	M2	predicted_high	0.8571
शीतलकरण	M2	predicted_high	0.8364
शीतलन	M2	predicted_high	0.8426
शीरमाल	M2	predicted_high	0.8282
शीरस्त्राण	M2	predicted_high	0.8642
शुक्तिज	M2	predicted_high	0.9803
शुक्रजन	M2	predicted_high	0.9953
शुतुरमुर्ग़	M2	predicted_high	0.8011
शुद्धभार	M2	predicted_high	0.8438
शुद्धिकरण	M2	predicted_medium	0.7000
शुद्धोदन	M2	predicted_high	0.9259
शुभ	M2	predicted_high	0.8919
शुभोत्सव	M2	predicted_medium	0.7443
शुरवीर	M2	predicted_medium	0.7487
शुरूवात	M2	predicted_high	0.8166
शुषिर	M2	predicted_high	0.9623
शूर	M2	predicted_high	0.9520
शूरसेन	M2	predicted_high	0.9563
शृंग	M2	predicted_medium	0.7780
शृंगार	M2	predicted_high	0.9104
शृंगाल	M2	predicted_high	0.9196
शृगाल	M2	predicted_high	0.8251
शेख	M2	predicted_high	0.8920
शेषफल	M2	predicted_high	0.8669
शैतानियत	F3	predicted_high	0.8495
शैल	M2	predicted_high	0.9327
शैव	M2	predicted_high	0.8142
शॉर्टहैंड	M2	predicted_high	0.9832
शोणित	M2	predicted_medium	0.7802
शोथ	M2	predicted_medium	0.6594
शोध	M2	predicted_medium	0.6782
शोरूम	M2	predicted_medium	0.6520
शौंच	M2	predicted_high	0.8197
शौक्ॅईन	M2	predicted_high	0.8952
श्यमशानघाट	M2	predicted_high	0.9778
श्याम	M2	predicted_high	0.8899
श्रवणेद्रिय	M2	predicted_high	0.8037
श्राप	M2	predicted_high	0.8044
श्रावक	M2	predicted_high	0.9632
श्रीफल	M2	predicted_high	0.9689
श्रीयुत	M2	predicted_high	0.9634
श्रुतलेख	M2	predicted_high	0.9808
श्लेष्म	M2	predicted_high	0.8788
श्वसुर	M2	predicted_high	0.8904
श्वेतपटल	M2	predicted_high	0.9724
षट्कर्म	M2	predicted_high	0.8650
षट्कोण	M2	predicted_medium	0.7292
षडज	M2	predicted_medium	0.7237
षडानन	F3	predicted_medium	0.6747
षड्ज	M2	predicted_high	0.8041
षड्यंत्र	M2	predicted_high	0.8728
षष्ठ	M2	predicted_high	0.8226
संकल	M2	predicted_high	0.8812
संकल्पन	M2	predicted_medium	0.6831
संक्रांत	M2	predicted_high	0.9953
संग	M2	predicted_high	0.8762
संगीतकार	M2	predicted_high	0.9971
संघनन	M2	predicted_high	0.9236
संघर्षण	M2	predicted_high	0.9743
संघर्षविराम	M2	predicted_high	0.9972
संजय	M2	predicted_high	0.9043
संजोग	M2	predicted_high	0.9542
संत्रास	M2	predicted_high	0.8958
संदूक़	M2	predicted_high	0.9126
संधिवात	M2	predicted_high	0.9168
संन्यास	M2	predicted_high	0.8609
संपद	M2	predicted_high	0.9292
संपोषक	M2	predicted_high	0.9604
संपोषण	M2	predicted_high	0.9214
संप्रेषक	M2	predicted_high	0.9678
संबंधन	M2	predicted_high	0.9124
संबत्	M2	predicted_high	0.9267
संबाद	M2	predicted_high	0.9350
संभाल	M2	predicted_high	0.9170
संयंत्र	M2	predicted_high	0.8886
संयताहार	M2	predicted_high	0.8603
संयुक्ताक्षर	M2	predicted_high	0.9913
संवत्	M2	predicted_high	0.9560
संवर्द्धन	M2	predicted_high	0.9723
संवर्द्धित	M2	predicted_medium	0.7822
संवर्धन	M2	predicted_high	0.8764
संशीतन	M2	predicted_high	0.9781
संशोधक	M2	predicted_high	0.9664
संसर्गदोष	M2	predicted_high	0.9962
संस्कृत	M2	predicted_medium	0.7556
संस्तर	M2	predicted_high	0.9056
सईस	M2	predicted_medium	0.6739
सक्रंमण	M2	predicted_high	0.9242
सक्रीय	M2	predicted_medium	0.7443
सख्य	M2	predicted_high	0.8826
सगुन	M2	predicted_high	0.8135
सजावटीपन	F3	predicted_high	0.9043
सटक	M2	predicted_medium	0.6836
सतोगुण	M2	predicted_medium	0.6779
सत्कार्य	M2	predicted_high	0.9866
सत्त	M2	predicted_high	0.8837
सत्पुत्र	M2	predicted_high	0.9524
सत्ययुग	M2	predicted_high	0.9879
सत्व	M2	predicted_medium	0.7919
सत्वगुण	M2	predicted_medium	0.7506
सत्संग	M2	predicted_high	0.9474
सत्समागम	M2	predicted_high	0.9492
सद्व्यवहार	M2	predicted_high	0.9885
सनंदन	F3	predicted_medium	0.6893
सनत	F3	predicted_medium	0.7872
सनत्कुमार	M2	predicted_high	0.8936
सन्	M2	predicted_high	0.8859
सन्यासाश्रम	M2	predicted_medium	0.6991
सप्टेंबर	M2	predicted_high	0.8793
सप्तक	M2	predicted_medium	0.6927
सप्तशत	M2	predicted_high	0.8445
सप्ताहांत	M2	predicted_high	0.9186
सब	M2	predicted_high	0.8423
सबजन	M2	predicted_high	0.9518
सबब	M2	predicted_medium	0.7566
सभागार	M2	predicted_high	0.9714
सभागृह	M2	predicted_high	0.9383
सभाध्यक्ष	M2	predicted_high	0.9153
सभामंडप	M2	predicted_high	0.9612
सभासद	M2	predicted_medium	0.7667
सभास्थल	M2	predicted_medium	0.6713
समकोण	M2	predicted_high	0.9068
समधिन	M2	predicted_medium	0.6520
समन	M2	predicted_medium	0.6530
समभाग	M2	predicted_high	0.8675
समस्थल	M2	predicted_high	0.8362
समागत	M2	predicted_medium	0.7242
समागमन	M2	predicted_high	0.9293
समानार्थक	M2	predicted_medium	0.7829
समुद्रज	M2	predicted_high	0.9852
समुद्रतट	M2	predicted_high	0.9869
समूर	M2	predicted_high	0.8965
सम्पुट	M2	predicted_high	0.9326
सम्प्रदान	M2	predicted_high	0.8935
सम्प्रदाय	M2	predicted_medium	0.7030
सम्बन्ध	M2	predicted_high	0.9469
सम्बोधन	M2	predicted_high	0.9262
सम्मन	M2	predicted_high	0.9221
सम्मोहन	M2	predicted_high	0.8040
सर	M2	predicted_high	0.8162
सरपुत	M2	predicted_high	0.8015
सरसाम	M2	predicted_medium	0.7458
सरहज	M2	predicted_high	0.9129
सरहद	M2	predicted_medium	0.7170
सराफ़	M2	predicted_medium	0.7057
सरीसृप	M2	predicted_high	0.8452
सरोज	M2	predicted_high	0.9052
सरोद	M2	predicted_high	0.9284
सर्कुलर	M2	predicted_high	0.9721
सलहज	M2	predicted_high	0.8149
सह	M2	predicted_high	0.8383
सहदेव	M2	predicted_medium	0.7425
सहन	M2	predicted_medium	0.7707
सहनायक	M2	predicted_high	0.9239
सहपान	M2	predicted_high	0.8401
सहभाग	M2	predicted_high	0.9649
सहभोग	M2	predicted_high	0.8479
सहलावन	M2	predicted_high	0.9344
सहलेखक	M2	predicted_high	0.9852
सहस्त्र	M2	predicted_high	0.9206
सहस्त्रानन	M2	predicted_high	0.9060
साँकल	F3	predicted_high	0.9053
साँग	F3	predicted_medium	0.7405
साँच	F3	predicted_medium	0.7382
सांकर	M2	predicted_high	0.8991
साइबर	F3	predicted_medium	0.7721
सायत	F3	predicted_medium	0.6739
सायन	M2	predicted_medium	0.6609
सासंद	M2	predicted_high	0.9275
साह	M2	predicted_medium	0.7251
साहिब	M2	predicted_high	0.9273
साहेब	M2	predicted_high	0.8809
सिंद	M2	predicted_high	0.8356
सिक्किम	M2	predicted_high	0.8742
सिक्कड	M2	predicted_high	0.8784
सिक्ख	M2	predicted_medium	0.7075
सितम्बर	M2	predicted_high	0.8418
सिमंत	M2	predicted_medium	0.6633
सियारिन	F3	predicted_medium	0.7756
सियासत	F3	predicted_medium	0.7148
सिरजन	M2	predicted_high	0.9511
सिरजनहार	M2	predicted_high	0.9757
सिरमौर	M2	predicted_medium	0.6985
सिरस	M2	predicted_high	0.8148
सिल	F3	predicted_medium	0.6518
सिलवट	F3	predicted_medium	0.7791
सिलाहर	M2	predicted_medium	0.6720
सिलियार	F3	predicted_high	0.8173
सिवान	M2	predicted_high	0.9331
सिफ़ारिश	F3	predicted_high	0.8730
सीताफल	F3	predicted_medium	0.7080
सीतारमण	F3	predicted_medium	0.6623
सीमन्त	F3	predicted_medium	0.7048
सीमापार	M2	predicted_medium	0.7507
सीरम	F3	predicted_medium	0.7463
सीवन	F3	predicted_medium	0.6677
सुकंदक	M2	predicted_medium	0.7377
सुकथन	F3	predicted_medium	0.6935
सुकर्म	M2	predicted_medium	0.7824
सुकून	F3	predicted_medium	0.6759
सुकृत्य	M2	predicted_medium	0.7160
सुगबुगाहट	F3	predicted_high	0.9743
सुग्रीव	M2	predicted_medium	0.7357
सुग्रीवाग्रज	M2	predicted_high	0.9449
सुचिवार	M2	predicted_high	0.8675
सुजन	M2	predicted_high	0.8438
सुठौर	M2	predicted_medium	0.6703
सुतात्मज	M2	predicted_medium	0.6876
सुथरापन	M2	predicted_medium	0.6552
सुदर्शन	M2	predicted_medium	0.7006
सुधाकर	M2	predicted_medium	0.7030
सुन्नत	F3	predicted_high	0.9679
सुपरिंटेंडेंट	F3	predicted_medium	0.6935
सुपरिटेंडेंट	F3	predicted_high	0.9079
सुभाषचंद्र	M2	predicted_high	0.8479
सुभाषित	F3	predicted_medium	0.6651
सुरक्षाबल	F3	predicted_medium	0.7164
सुरखाब	F3	predicted_medium	0.7190
सुराख	F3	predicted_medium	0.6911
सुरागाय	M2	predicted_high	0.8629
सुराज	M2	predicted_medium	0.7677
सुराज्य	M2	predicted_high	0.9169
सुरेश	M2	predicted_medium	0.7038
सुलूक़	M2	predicted_medium	0.7522
सुवचन	M2	predicted_medium	0.7398
सुवरन	M2	predicted_high	0.8625
सुषिर	M2	predicted_high	0.8139
सुसंवाद	M2	predicted_medium	0.7749
सुसमाचार	M2	predicted_medium	0.7128
सुहागन	F3	predicted_medium	0.7024
सुहागिन	F3	predicted_high	0.8546
सुहेल	F3	predicted_medium	0.7285
सूक्त	F3	predicted_high	0.8870
सूखापन	M2	predicted_medium	0.6560
सूचक	F3	predicted_high	0.8730
सूचिक	F3	predicted_medium	0.7338
सूचित	F3	predicted_high	0.8162
सूत्रकोण	M2	predicted_medium	0.7140
सूत्रधार	M2	predicted_medium	0.7382
सूरन	M2	predicted_high	0.8644
सूरसेन	M2	predicted_medium	0.6943
सूर्यलोक	M2	predicted_high	0.9595
सूर्यवंश	M2	predicted_high	0.9935
सूस	F3	predicted_medium	0.6697
सूड	F3	predicted_medium	0.6906
सृजक	M2	predicted_high	0.8522
सृजन	M2	predicted_high	0.8409
सृजनहार	M2	predicted_high	0.9476
सेनाग्र	M2	predicted_high	0.9211
सेनामुख	M2	predicted_high	0.9634
सेल	M2	predicted_medium	0.7286
सेवाभाव	M2	predicted_high	0.8709
सेवार	M2	predicted_high	0.9051
सेवाल	M2	predicted_high	0.8134
सेव्य	M2	predicted_high	0.9352
सैंधव	M2	predicted_medium	0.6865
सैटलइट	M2	predicted_medium	0.7767
सोंफ	F3	predicted_medium	0.7730
सोकन	F3	predicted_high	0.8170
सोल	M2	predicted_medium	0.7025
सोहबत	F3	predicted_medium	0.7294
सौंदर्यशास्त्र	F3	predicted_medium	0.6771
सौंदर्यीकरण	F3	predicted_medium	0.6945
सौतिन	F3	predicted_high	0.9137
सौभद्र	M2	predicted_high	0.9561
सौरभ	M2	predicted_medium	0.7909
सौहार्द्र	M2	predicted_high	0.8302
स्काउट	M2	predicted_medium	0.7874
स्टिक	M2	predicted_medium	0.7751
स्टिमर	M2	predicted_medium	0.7286
स्टेडियम	F3	predicted_high	0.8026
स्टैंड	M2	predicted_medium	0.7743
स्त्रोत	M2	predicted_high	0.8738
स्थगनादेश	M2	predicted_high	0.8153
स्थानांतरण	M2	predicted_medium	0.7895
स्थापत्य	F3	predicted_medium	0.7403
स्थायित्व	M2	predicted_high	0.8604
स्नातकोत्तर	M2	predicted_high	0.8891
स्नानकक्ष	M2	predicted_high	0.8576
स्नानघर	M2	predicted_high	0.8985
स्नानघाट	M2	predicted_medium	0.7991
स्नानागार	M2	predicted_high	0.8101
स्नेह	M2	predicted_medium	0.6754
स्नेहसूत्र	M2	predicted_medium	0.7382
स्पंदन	F3	predicted_medium	0.7419
स्पर्श	M2	predicted_high	0.8425
स्पर्शेंद्रिय	M2	predicted_high	0.9202
स्पीडोमीटर	M2	predicted_high	0.9658
स्फुटन	F3	predicted_high	0.8309
स्फुलिंग	F3	predicted_high	0.8539
स्मरण	M2	predicted_medium	0.6719
स्मारक	M2	predicted_medium	0.7198
स्मृतिचिन्ह	M2	predicted_medium	0.7181
स्यंदन	F3	predicted_medium	0.7515
स्राव	M2	predicted_medium	0.7703
स्रोत	M2	predicted_high	0.8575
स्लीपर	M2	predicted_medium	0.6550
स्लेट	M2	predicted_medium	0.7372
स्वंयसेवक	M2	predicted_high	0.8789
स्वच्छमंडल	M2	predicted_medium	0.7594
स्वजन	M2	predicted_medium	0.6621
स्वत्व	F3	predicted_medium	0.7339
स्वदेश	M2	predicted_medium	0.7369
स्वयंबर	F3	predicted_medium	0.6771
स्वयंवर	M2	predicted_medium	0.6564
स्वर	M2	predicted_medium	0.6899
स्वराज	M2	predicted_medium	0.7865
स्वराज्य	M2	predicted_high	0.8587
स्वराष्ट्र	M2	predicted_high	0.9222
स्वरूप	M2	predicted_high	0.8383
स्वर्गारोहण	M2	predicted_medium	0.7057
स्वर्ण	M2	predicted_medium	0.7400
स्वर्णकार	M2	predicted_medium	0.6640
स्वस्तिकासन	F3	predicted_medium	0.7159
स्वातंत्र्य	F3	predicted_medium	0.6650
स्वाद	M2	predicted_medium	0.7826
स्वानुशासन	M2	predicted_medium	0.7606
स्वाभिमान	F3	predicted_medium	0.7427
स्वामित्व	F3	predicted_high	0.8554
स्वामिभक्त	M2	predicted_medium	0.7530
स्वायत्त	M2	predicted_medium	0.7303
स्वारथ	M2	predicted_medium	0.7003
स्वार्थ	M2	predicted_medium	0.7060
स्वावलंबन	M2	predicted_high	0.8552
स्वास्थ्य	M2	predicted_medium	0.7579
स्वाहाकार	M2	predicted_high	0.8975
स्विच	M2	predicted_medium	0.6908
स्वीकार	F3	predicted_high	0.8984
स्वेटर	M2	predicted_high	0.9234
हजामिन	M2	predicted_medium	0.7248
हज्जाम	M2	predicted_medium	0.7785
हठीलापन	M2	predicted_high	0.9230
हमराह	F3	predicted_high	0.8196
